Date,SP15,Congestion,Loss,MEC
9/15/2017,29.64,-0.76,-1.18,31.58
9/16/2017,30.60,-0.39,-1.33,32.31
9/17/2017,28.16,0.00,-0.91,29.06
9/18/2017,30.90,0.00,-1.26,32.15
9/19/2017,29.81,-0.41,-1.30,31.52
9/20/2017,29.82,-0.28,-1.20,31.30
9/21/2017,30.05,-0.04,-1.15,31.24
9/22/2017,30.39,0.03,-1.30,31.65
9/23/2017,26.25,0.06,-0.85,27.04
9/24/2017,24.84,-0.51,-0.72,26.08
9/25/2017,32.88,0.17,-1.38,34.10
9/26/2017,34.48,-0.57,-1.73,36.77
9/27/2017,34.07,-0.69,-1.93,36.70
9/28/2017,32.70,-1.25,-1.83,35.78
9/29/2017,31.69,-0.22,-1.44,33.35
9/30/2017,28.28,0.05,-0.99,29.23
10/1/2017,26.37,0.02,-0.88,27.23
10/2/2017,30.71,-0.41,-1.16,32.28
10/3/2017,31.23,-0.65,-1.18,33.06
10/4/2017,32.99,-0.12,-1.42,34.53
10/5/2017,33.28,-0.15,-1.45,34.88
10/6/2017,35.29,-0.79,-1.55,37.63
10/7/2017,32.67,-0.23,-1.29,34.19
10/8/2017,27.21,0.03,-0.98,28.16
10/9/2017,34.75,-1.11,-1.48,37.33
10/10/2017,36.45,-1.34,-1.55,39.34
10/11/2017,32.16,-0.86,-1.35,34.37
10/12/2017,31.89,-0.75,-0.79,33.43
10/13/2017,32.43,-0.38,-1.20,34.02
10/14/2017,35.99,0.36,-0.90,36.53
10/15/2017,39.61,0.04,-0.88,40.44
10/16/2017,47.09,-0.13,-1.43,48.65
10/17/2017,52.27,-0.15,-1.45,53.87
10/18/2017,45.75,0.03,-1.26,46.98
10/19/2017,36.24,-0.42,-1.10,37.76
10/20/2017,33.22,-0.23,-1.15,34.59
10/21/2017,33.73,0.04,-1.11,34.80
10/22/2017,36.05,0.33,-1.14,36.86
10/23/2017,66.36,-0.39,-2.17,68.92
10/24/2017,106.10,-0.01,-2.69,108.79
10/25/2017,83.00,-3.59,-2.26,88.85
10/26/2017,51.09,0.21,-1.82,52.70
10/27/2017,47.80,0.75,-1.52,48.57
10/28/2017,36.82,0.25,-1.07,37.64
10/29/2017,32.64,0.09,-0.99,33.55
10/30/2017,33.79,-0.23,-1.19,35.21
10/31/2017,38.95,-0.02,-1.12,40.09
11/1/2017,38.30,0.02,-1.04,39.32
11/2/2017,37.37,0.03,-1.10,38.44
11/3/2017,39.60,0.19,-0.98,40.39
11/4/2017,33.72,0.00,-1.06,34.77
11/5/2017,32.88,0.00,-0.86,33.74
11/6/2017,41.67,0.06,-0.87,42.48
11/7/2017,51.94,0.00,-0.95,52.89
11/8/2017,53.75,0.00,-1.14,54.89
11/9/2017,40.29,0.00,-1.02,41.31
11/10/2017,39.96,0.05,-0.89,40.81
11/11/2017,40.36,0.00,-0.59,40.95
11/12/2017,37.78,0.23,-0.59,38.14
11/13/2017,51.55,5.98,-1.61,47.17
11/14/2017,42.56,0.92,-1.22,42.86
11/15/2017,41.91,1.07,-1.21,42.05
11/16/2017,39.83,0.13,-0.84,40.54
11/17/2017,35.49,0.07,-0.88,36.30
11/18/2017,35.19,0.59,-0.70,35.30
11/19/2017,33.17,0.44,-0.65,33.37
11/20/2017,41.54,1.59,-1.13,41.08
11/21/2017,47.42,3.99,-1.13,44.56
11/22/2017,45.70,3.03,-0.96,43.63
11/23/2017,31.20,-0.05,-0.64,31.88
11/24/2017,29.91,-0.14,-0.69,30.74
11/25/2017,30.18,-0.18,-0.65,31.01
11/26/2017,28.90,0.01,-0.67,29.55
11/27/2017,33.93,-0.25,-0.81,34.99
11/28/2017,40.75,0.33,-0.90,41.32
11/29/2017,43.58,1.65,-0.92,42.85
11/30/2017,45.17,2.16,-0.93,43.95
12/1/2017,42.60,1.34,-1.08,42.34
12/2/2017,35.96,1.43,-0.85,35.38
12/3/2017,31.19,0.49,-0.53,31.24
12/4/2017,39.74,0.94,-0.76,39.56
12/5/2017,40.05,0.92,-1.03,40.16
12/6/2017,44.50,1.56,-1.03,43.97
12/7/2017,46.92,1.80,-0.92,46.04
12/8/2017,44.33,1.78,-1.06,43.61
12/9/2017,35.53,0.95,-0.72,35.29
12/10/2017,34.70,1.16,-0.63,34.17
12/11/2017,45.02,2.07,-0.90,43.86
12/12/2017,47.08,1.70,-1.11,46.49
12/13/2017,48.65,2.62,-1.06,47.09
12/14/2017,40.29,1.39,-1.01,39.90
12/15/2017,37.71,0.85,-0.91,37.77
12/16/2017,33.31,0.99,-0.69,33.01
12/17/2017,31.82,0.57,-0.57,31.81
12/18/2017,42.30,1.99,-1.01,41.32
12/19/2017,40.69,1.10,-0.89,40.48
12/20/2017,39.28,0.38,-1.13,40.03
12/21/2017,43.82,0.61,-0.94,44.15
12/22/2017,45.27,1.58,-0.88,44.57
12/23/2017,37.39,0.88,-0.80,37.30
12/24/2017,36.49,0.83,-0.87,36.53
12/25/2017,34.38,0.73,-0.68,34.33
12/26/2017,41.37,-0.02,-1.07,42.46
12/27/2017,35.82,0.07,-0.92,36.67
12/28/2017,35.30,0.42,-1.06,35.94
12/29/2017,35.65,0.44,-0.88,36.10
12/30/2017,31.16,0.06,-0.70,31.80
12/31/2017,34.41,0.00,-0.94,35.35
1/1/2018,34.94,0.07,-0.93,35.81
1/2/2018,41.24,0.04,-0.86,42.06
1/3/2018,47.56,0.68,-0.75,47.63
1/4/2018,45.51,0.55,-0.60,45.57
1/5/2018,37.51,0.05,-0.86,38.33
1/6/2018,30.90,0.01,-0.67,31.56
1/7/2018,29.63,0.00,-0.79,30.42
1/8/2018,36.94,-0.04,-0.89,37.88
1/9/2018,34.94,-0.39,-0.85,36.18
1/10/2018,30.69,-0.60,-1.05,32.35
1/11/2018,34.23,0.47,-1.27,35.02
1/12/2018,34.75,-0.05,-1.11,35.91
1/13/2018,32.03,0.01,-0.78,32.80
1/14/2018,31.69,0.00,-0.83,32.52
1/15/2018,35.16,-0.08,-0.97,36.22
1/16/2018,34.82,-0.22,-1.05,36.09
1/17/2018,38.06,0.38,-0.87,38.55
1/18/2018,35.70,0.05,-0.91,36.56
1/19/2018,32.21,-0.46,-0.91,33.58
1/20/2018,27.12,-0.59,-0.82,28.53
1/21/2018,33.00,0.00,-0.89,33.90
1/22/2018,35.22,0.08,-0.93,36.08
1/23/2018,34.83,-0.54,-1.05,36.42
1/24/2018,33.16,-0.61,-1.03,34.81
1/25/2018,32.26,-0.69,-1.09,34.03
1/26/2018,33.05,-0.53,-1.08,34.66
1/27/2018,30.81,-0.02,-0.88,31.71
1/28/2018,29.18,0.01,-0.94,30.11
1/29/2018,33.56,-0.32,-1.02,34.90
1/30/2018,32.82,-0.30,-0.98,34.10
1/31/2018,32.00,-1.15,-1.12,34.28
2/1/2018,33.13,-0.74,-1.09,34.96
2/2/2018,28.70,-0.74,-1.02,30.47
2/3/2018,23.45,-0.28,-0.75,24.47
2/4/2018,20.37,0.05,-0.62,20.94
2/5/2018,24.55,-1.35,-1.05,26.95
2/6/2018,26.18,-0.19,-1.07,27.43
2/7/2018,27.73,-1.53,-1.20,30.46
2/8/2018,27.01,-1.30,-1.31,29.62
2/9/2018,26.83,-1.20,-1.30,29.33
2/10/2018,23.47,-0.53,-0.76,24.76
2/11/2018,24.55,0.05,-0.70,25.20
2/12/2018,29.19,-2.43,-1.17,32.79
2/13/2018,34.85,-1.81,-1.29,37.95
2/14/2018,35.89,-2.40,-1.48,39.77
2/15/2018,35.48,-2.37,-1.60,39.45
2/16/2018,32.40,-2.05,-1.42,35.87
2/17/2018,31.28,-1.87,-1.34,34.50
2/18/2018,26.69,-0.11,-0.92,27.71
2/19/2018,37.08,-1.67,-1.86,40.62
2/20/2018,42.72,-1.93,-1.76,46.41
2/21/2018,89.49,-9.58,-1.27,100.34
2/22/2018,65.34,-5.60,-1.77,72.70
2/23/2018,36.56,-2.17,-1.08,39.82
2/24/2018,29.77,-0.12,-1.03,30.92
2/25/2018,27.73,0.04,-0.87,28.56
2/26/2018,34.70,-5.01,-1.39,41.09
2/27/2018,38.12,-3.03,-1.63,42.77
2/28/2018,34.06,-4.64,-1.38,40.08
3/1/2018,35.80,-1.46,-1.42,38.68
3/2/2018,35.46,-0.60,-1.46,37.52
3/3/2018,37.46,0.00,-1.69,39.15
3/4/2018,30.46,-0.14,-1.16,31.75
3/5/2018,39.64,-1.43,-1.32,42.39
3/6/2018,37.86,-1.09,-1.50,40.44
3/7/2018,37.19,-0.52,-1.49,39.20
3/8/2018,33.48,-0.74,-1.55,35.77
3/9/2018,31.41,-1.47,-1.49,34.36
3/10/2018,33.23,-0.03,-0.93,34.19
3/11/2018,29.43,-0.11,-0.72,30.26
3/12/2018,35.66,-0.54,-1.18,37.38
3/13/2018,37.35,-1.43,-1.65,40.43
3/14/2018,30.80,-5.43,-1.43,37.65
3/15/2018,28.61,-4.87,-1.35,34.83
3/16/2018,32.56,-0.24,-1.25,34.04
3/17/2018,27.10,0.11,-1.06,28.06
3/18/2018,27.30,0.22,-0.86,27.93
3/19/2018,34.95,0.22,-1.45,36.17
3/20/2018,35.94,-1.38,-1.59,38.91
3/21/2018,37.65,0.08,-1.68,39.25
3/22/2018,36.12,0.08,-1.56,37.59
3/23/2018,29.70,0.28,-1.37,30.79
3/24/2018,18.85,0.02,-0.60,19.43
3/25/2018,16.01,0.13,-0.45,16.33
3/26/2018,22.59,0.15,-0.71,23.15
3/27/2018,21.63,-0.69,-0.67,22.99
3/28/2018,23.30,0.13,-0.71,23.89
3/29/2018,25.61,-1.40,-0.96,27.97
3/30/2018,23.81,-1.01,-0.90,25.72
3/31/2018,19.38,0.06,-0.57,19.88
4/1/2018,16.14,-0.03,-0.49,16.67
4/2/2018,22.02,-2.04,-1.15,25.22
4/3/2018,29.80,-1.20,-1.41,32.41
4/4/2018,29.42,-1.14,-1.38,31.93
4/5/2018,25.10,-1.49,-1.36,27.94
4/6/2018,24.58,-0.67,-1.49,26.74
4/7/2018,20.55,-0.04,-0.97,21.56
4/8/2018,13.43,0.18,-0.54,13.79
4/9/2018,36.06,-0.09,-1.48,37.63
4/10/2018,36.62,-0.30,-1.53,38.45
4/11/2018,30.07,-0.57,-1.38,32.01
4/12/2018,24.03,0.02,-1.18,25.19
4/13/2018,32.16,0.00,-1.36,33.52
4/14/2018,28.62,0.00,-1.26,29.88
4/15/2018,24.96,0.08,-1.07,25.95
4/16/2018,26.22,-0.02,-1.32,27.56
4/17/2018,27.21,-0.38,-1.35,28.95
4/18/2018,31.74,0.00,-1.57,33.31
4/19/2018,22.22,-2.02,-1.37,25.60
4/20/2018,23.25,-0.40,-1.31,24.95
4/21/2018,19.24,0.04,-0.78,19.98
4/22/2018,20.29,0.14,-0.88,21.03
4/23/2018,30.17,-0.78,-1.77,32.71
4/24/2018,34.00,-1.29,-1.74,37.02
4/25/2018,30.76,-0.62,-1.59,32.96
4/26/2018,27.19,-0.38,-1.46,29.02
4/27/2018,20.10,-0.56,-1.04,21.69
4/28/2018,13.07,-0.22,-0.53,13.82
4/29/2018,6.89,0.65,-0.10,6.34
4/30/2018,20.54,-0.06,-1.00,21.61
5/1/2018,25.77,0.22,-1.20,26.75
5/2/2018,26.38,-0.38,-1.26,28.02
5/3/2018,26.21,-0.35,-1.22,27.77
5/4/2018,27.80,-0.91,-1.36,30.06
5/5/2018,27.81,0.76,-1.09,28.14
5/6/2018,22.98,1.01,-0.74,22.71
5/7/2018,27.18,-1.24,-1.32,29.74
5/8/2018,27.73,-1.00,-1.20,29.92
5/9/2018,23.33,-1.85,-1.11,26.29
5/10/2018,23.34,-1.75,-1.10,26.20
5/11/2018,20.41,-0.40,-0.94,21.75
5/12/2018,14.18,0.04,-0.65,14.79
5/13/2018,9.61,0.31,-0.35,9.65
5/14/2018,19.55,0.16,-0.97,20.36
5/15/2018,22.12,0.36,-0.87,22.63
5/16/2018,22.85,0.36,-0.97,23.46
5/17/2018,17.23,0.41,-0.73,17.55
5/18/2018,17.20,0.46,-0.70,17.45
5/19/2018,14.36,0.23,-0.48,14.61
5/20/2018,10.63,0.19,-0.40,10.85
5/21/2018,22.18,0.05,-1.00,23.13
5/22/2018,23.83,0.00,-1.09,24.91
5/23/2018,24.85,-0.01,-1.18,26.04
5/24/2018,26.08,-0.20,-1.41,27.69
5/25/2018,23.25,-0.09,-1.24,24.57
5/26/2018,13.68,-0.05,-0.52,14.25
5/27/2018,13.61,0.06,-0.62,14.17
5/28/2018,19.06,-0.14,-0.96,20.16
5/29/2018,28.98,-0.05,-1.62,30.66
5/30/2018,25.47,-0.20,-1.41,27.08
5/31/2018,23.49,0.02,-1.15,24.63
6/1/2018,25.56,0.07,-1.34,26.83
6/2/2018,28.14,0.02,-1.49,29.62
6/3/2018,24.68,0.24,-1.42,25.85
6/4/2018,32.10,-0.46,-1.63,34.19
6/5/2018,28.69,-0.49,-1.16,30.34
6/6/2018,27.99,0.10,-1.12,29.00
6/7/2018,23.77,0.11,-0.95,24.61
6/8/2018,26.29,-0.01,-1.21,27.51
6/9/2018,18.11,0.02,-0.76,18.85
6/10/2018,12.59,0.09,-0.54,13.03
6/11/2018,31.30,-0.15,-1.44,32.89
6/12/2018,36.31,-0.60,-1.63,38.55
6/13/2018,36.71,-0.24,-1.90,38.85
6/14/2018,33.67,-0.70,-1.64,36.01
6/15/2018,30.32,-0.10,-1.45,31.86
6/16/2018,23.26,-0.02,-1.11,24.39
6/17/2018,15.53,-0.03,-0.69,16.24
6/18/2018,24.86,-0.22,-1.61,26.69
6/19/2018,30.55,-0.03,-1.88,32.46
6/20/2018,33.48,-0.61,-1.80,35.89
6/21/2018,32.41,-0.65,-1.86,34.92
6/22/2018,33.19,-0.60,-2.14,35.94
6/23/2018,28.43,-1.37,-2.11,31.90
6/24/2018,25.52,-0.03,-1.53,27.09
6/25/2018,27.72,-0.32,-1.56,29.59
6/26/2018,30.91,-0.30,-1.65,32.86
6/27/2018,31.55,-0.02,-1.47,33.04
6/28/2018,27.33,-0.05,-1.33,28.71
6/29/2018,32.52,-0.57,-1.26,34.35
6/30/2018,31.67,-1.41,-1.13,34.22
7/1/2018,29.18,-0.28,-0.90,30.36
7/2/2018,32.14,-0.06,-0.98,33.18
7/3/2018,30.56,0.01,-1.16,31.71
7/4/2018,29.86,0.04,-0.77,30.59
7/5/2018,36.82,0.03,-0.98,37.76
7/6/2018,64.15,8.54,-1.53,57.14
7/7/2018,50.33,4.48,-1.15,47.00
7/8/2018,48.18,4.09,-1.02,45.11
7/9/2018,48.12,3.11,-1.16,46.17
7/10/2018,57.81,4.85,-1.35,54.31
7/11/2018,51.12,1.13,-1.31,51.30
7/12/2018,49.87,-0.43,-1.24,51.55
7/13/2018,44.92,-0.20,-1.14,46.25
7/14/2018,41.79,0.61,-0.96,42.13
7/15/2018,41.54,-0.31,-0.87,42.72
7/16/2018,55.60,6.99,-2.15,50.75
7/17/2018,72.24,14.91,-2.61,59.95
7/18/2018,70.55,14.03,-2.78,59.30
7/19/2018,92.06,24.37,-3.08,70.76
7/20/2018,104.10,30.37,-2.75,76.48
7/21/2018,75.67,14.08,-2.25,63.84
7/22/2018,76.86,15.53,-2.43,63.75
7/23/2018,122.02,6.20,-2.70,118.52
7/24/2018,278.50,25.61,-3.68,256.57
7/25/2018,222.25,11.91,-3.40,213.75
7/26/2018,131.98,5.79,-1.94,128.13
7/27/2018,101.16,2.71,-1.40,99.85
7/28/2018,62.31,1.00,-1.20,62.51
7/29/2018,59.73,3.13,-1.31,57.91
7/30/2018,81.74,7.62,-1.74,75.85
7/31/2018,74.76,5.61,-1.63,70.78
8/1/2018,74.50,6.24,-1.26,69.51
8/2/2018,69.30,6.25,-1.00,64.05
8/3/2018,84.51,10.84,-1.09,74.76
8/4/2018,83.83,12.79,-1.00,72.05
8/5/2018,86.47,15.11,-1.11,72.47
8/6/2018,179.21,37.67,-3.33,144.86
8/7/2018,211.39,35.88,-4.12,179.63
8/8/2018,131.80,13.75,-2.57,120.62
8/9/2018,130.68,12.90,-2.78,120.57
8/10/2018,106.97,7.95,-1.50,100.52
8/11/2018,64.35,1.69,-0.80,63.46
8/12/2018,59.32,2.92,-0.55,56.95
8/13/2018,75.27,4.38,-0.91,71.80
8/14/2018,69.25,4.58,-1.17,65.84
8/15/2018,62.08,3.30,-1.19,59.96
8/16/2018,54.50,1.97,-1.13,53.66
8/17/2018,52.14,0.60,-1.06,52.60
8/18/2018,46.40,-0.01,-0.98,47.40
8/19/2018,47.13,0.09,-0.92,47.97
8/20/2018,54.50,0.44,-1.04,55.11
8/21/2018,51.10,1.34,-0.99,50.76
8/22/2018,45.31,0.24,-1.05,46.12
8/23/2018,39.43,0.79,-1.02,39.66
8/24/2018,36.82,-0.04,-1.12,37.98
8/25/2018,35.30,-0.02,-0.92,36.24
8/26/2018,32.07,0.00,-0.74,32.81
8/27/2018,35.51,-0.14,-1.01,36.66
8/28/2018,35.79,-0.09,-0.94,36.83
8/29/2018,35.56,-0.07,-0.88,36.52
8/30/2018,36.52,-0.14,-1.00,37.65
8/31/2018,34.55,-0.34,-1.05,35.95
9/1/2018,31.88,-0.03,-0.87,32.79
9/2/2018,32.62,-0.01,-0.75,33.37
9/3/2018,33.96,0.00,-0.72,34.68
9/4/2018,39.43,0.38,-1.20,40.25
9/5/2018,40.06,0.29,-1.06,40.83
9/6/2018,39.28,-0.13,-1.29,40.69
9/7/2018,41.80,0.31,-1.49,42.99
9/8/2018,36.58,0.47,-0.97,37.08
9/9/2018,34.60,0.33,-0.81,35.08
9/10/2018,35.42,0.96,-1.00,35.46
9/11/2018,33.21,0.13,-1.11,34.19
9/12/2018,33.80,1.07,-1.03,33.76
9/13/2018,35.05,0.91,-1.10,35.24
9/14/2018,37.29,1.41,-1.00,36.88
9/15/2018,32.86,1.36,-0.77,32.27
9/16/2018,33.72,1.18,-0.84,33.39
9/17/2018,37.90,1.98,-0.92,36.83
9/18/2018,37.01,1.43,-0.88,36.46
9/19/2018,33.61,0.30,-1.06,34.38
9/20/2018,39.35,0.83,-1.20,39.73
9/21/2018,36.32,0.58,-1.04,36.78
9/22/2018,31.16,0.32,-0.93,31.77
9/23/2018,29.50,0.12,-0.83,30.21
9/24/2018,32.75,-0.31,-1.04,34.10
9/25/2018,34.85,-0.15,-1.18,36.18
9/26/2018,39.50,-0.09,-1.14,40.72
9/27/2018,38.55,0.06,-1.11,39.60
9/28/2018,35.28,-0.61,-0.91,36.80
9/29/2018,30.75,-0.09,-0.73,31.57
9/30/2018,31.72,-0.05,-0.72,32.49
10/1/2018,45.23,-0.02,-1.16,46.40
10/2/2018,40.71,-0.58,-1.52,42.81
10/3/2018,43.27,-0.42,-1.49,45.19
10/4/2018,36.77,-1.40,-1.37,39.53
10/5/2018,34.65,-0.93,-1.27,36.85
10/6/2018,26.03,-2.91,-1.07,30.00
10/7/2018,28.73,-1.96,-1.05,31.75
10/8/2018,33.28,-1.67,-1.33,36.28
10/9/2018,35.21,-2.10,-1.33,38.65
10/10/2018,33.26,-2.21,-1.36,36.83
10/11/2018,39.18,-2.40,-1.37,42.94
10/12/2018,35.84,-2.11,-1.26,39.21
10/13/2018,35.95,-0.08,-1.03,37.05
10/14/2018,31.80,-1.15,-0.95,33.89
10/15/2018,38.84,-0.81,-1.27,40.92
10/16/2018,41.67,-1.55,-1.24,44.45
10/17/2018,43.45,-1.40,-1.29,46.14
10/18/2018,43.40,-1.49,-1.14,46.03
10/19/2018,42.64,-2.07,-1.27,45.99
10/20/2018,38.76,-1.33,-1.26,41.35
10/21/2018,39.17,-1.68,-1.28,42.12
10/22/2018,40.31,-2.13,-1.26,43.70
10/23/2018,40.87,-2.20,-1.48,44.56
10/24/2018,45.40,-1.16,-1.70,48.26
10/25/2018,46.21,-0.89,-1.53,48.63
10/26/2018,48.36,-0.84,-1.30,50.50
10/27/2018,42.10,-1.10,-1.27,44.47
10/28/2018,35.28,-1.71,-1.22,38.22
10/29/2018,38.99,-2.85,-1.51,43.36
10/30/2018,38.11,-2.64,-1.43,42.17
10/31/2018,41.71,-2.49,-1.48,45.68
11/1/2018,44.73,0.13,-1.51,46.11
11/2/2018,40.98,0.08,-1.48,42.39
11/3/2018,37.46,0.03,-0.99,38.42
11/4/2018,32.08,0.00,-0.99,33.07
11/5/2018,37.99,0.94,-1.58,38.64
11/6/2018,40.10,0.77,-1.46,40.79
11/7/2018,41.40,0.36,-1.92,42.95
11/8/2018,44.37,0.24,-1.71,45.84
11/9/2018,47.83,-0.23,-1.43,49.50
11/10/2018,41.87,0.00,-1.24,43.11
11/11/2018,39.00,-0.07,-0.25,39.32
11/12/2018,49.46,0.97,-1.47,49.96
11/13/2018,56.89,-0.17,-1.60,58.65
11/14/2018,60.95,1.49,-1.51,60.96
11/15/2018,60.13,-0.19,-1.37,61.70
11/16/2018,64.14,0.16,-1.33,65.31
11/17/2018,56.41,0.63,-1.26,57.04
11/18/2018,54.76,0.03,-1.16,55.88
11/19/2018,67.73,0.33,-1.61,69.00
11/20/2018,68.60,-0.07,-2.08,70.75
11/21/2018,65.88,-0.32,-2.23,68.43
11/22/2018,48.91,-0.44,-1.97,51.31
11/23/2018,49.31,-0.63,-2.12,52.06
11/24/2018,42.87,-3.05,-2.05,47.97
11/25/2018,54.32,-0.04,-2.04,56.40
11/26/2018,67.09,-0.07,-2.10,69.25
11/27/2018,61.06,-0.21,-1.84,63.11
11/28/2018,54.06,-0.92,-2.34,57.32
11/29/2018,61.42,-0.54,-2.79,64.75
11/30/2018,56.66,-1.23,-2.52,60.41
12/1/2018,63.75,-0.34,-2.77,66.86
12/2/2018,75.10,0.89,-2.43,76.64
12/3/2018,105.18,-2.14,-2.59,109.91
12/4/2018,89.56,-0.02,-3.07,92.66
12/5/2018,79.94,-0.39,-2.84,83.16
12/6/2018,73.30,-0.01,-2.46,75.76
12/7/2018,73.06,-0.32,-2.47,75.85
12/8/2018,56.02,-0.96,-2.09,59.06
12/9/2018,55.11,-0.28,-2.24,57.64
12/10/2018,60.21,-0.74,-2.19,63.14
12/11/2018,57.37,-1.54,-2.31,61.21
12/12/2018,51.95,-1.01,-2.18,55.14
12/13/2018,47.83,-1.02,-1.93,50.78
12/14/2018,51.80,0.01,-2.03,53.83
12/15/2018,43.41,-0.16,-1.66,45.23
12/16/2018,43.33,-0.29,-1.37,44.99
12/17/2018,46.39,-0.25,-1.63,48.27
12/18/2018,44.53,0.33,-1.50,45.69
12/19/2018,48.36,0.94,-1.50,48.92
12/20/2018,46.04,-0.13,-1.18,47.35
12/21/2018,42.92,-0.01,-1.77,44.71
12/22/2018,39.80,-0.09,-1.48,41.37
12/23/2018,38.08,-0.03,-1.33,39.43
12/24/2018,36.57,-0.84,-1.28,38.69
12/25/2018,34.76,0.00,-1.37,36.13
12/26/2018,39.42,-0.06,-1.40,40.88
12/27/2018,39.72,-0.04,-1.06,40.82
12/28/2018,42.12,-0.08,-1.23,43.42
12/29/2018,39.42,-0.12,-1.04,40.58
12/30/2018,34.57,-0.17,-1.05,35.80
12/31/2018,41.33,-0.06,-0.91,42.31
1/1/2019,39.57,-0.01,-0.81,40.39
1/2/2019,47.66,-0.25,-1.28,49.19
1/3/2019,46.06,-0.18,-1.15,47.40
1/4/2019,45.24,0.08,-0.92,46.08
1/5/2019,41.75,0.00,-0.71,42.46
1/6/2019,35.27,-0.03,-1.07,36.38
1/7/2019,45.09,-0.33,-1.41,46.83
1/8/2019,45.79,-0.21,-1.48,47.48
1/9/2019,41.18,-0.53,-1.54,43.25
1/10/2019,37.03,-1.22,-1.48,39.72
1/11/2019,37.19,-0.51,-1.47,39.17
1/12/2019,36.96,-0.02,-1.17,38.15
1/13/2019,35.74,0.00,-1.21,36.95
1/14/2019,40.10,-0.06,-1.40,41.57
1/15/2019,45.28,-0.35,-1.61,47.24
1/16/2019,48.49,0.00,-1.53,50.02
1/17/2019,49.20,-0.26,-1.75,51.21
1/18/2019,41.96,-0.72,-1.87,44.55
1/19/2019,35.09,-0.23,-1.35,36.68
1/20/2019,34.98,-0.37,-1.44,36.80
1/21/2019,32.37,-1.83,-1.56,35.76
1/22/2019,39.57,-0.48,-1.61,41.65
1/23/2019,38.30,-0.41,-1.55,40.26
1/24/2019,37.44,-0.05,-1.52,39.00
1/25/2019,37.90,0.09,-1.51,39.32
1/26/2019,33.20,-0.67,-1.29,35.16
1/27/2019,31.26,-0.54,-1.28,33.09
1/28/2019,39.09,-0.67,-1.41,41.17
1/29/2019,39.10,-0.27,-1.64,41.00
1/30/2019,38.87,-0.55,-1.59,41.02
1/31/2019,41.94,-0.18,-1.58,43.70
2/1/2019,38.81,-0.50,-1.55,40.86
2/2/2019,36.14,0.00,-1.32,37.46
2/3/2019,32.25,0.00,-1.34,33.59
2/4/2019,41.37,-0.10,-1.77,43.25
2/5/2019,56.13,-0.79,-1.97,58.89
2/6/2019,68.03,-3.44,-3.20,74.68
2/7/2019,109.45,-2.85,-3.51,115.80
2/8/2019,135.09,-4.80,-5.89,145.78
2/9/2019,106.92,-2.02,-4.17,113.10
2/10/2019,116.05,-1.82,-5.72,123.58
2/11/2019,145.97,-3.49,-7.26,156.72
2/12/2019,70.82,-0.94,-2.83,74.59
2/13/2019,63.33,-0.73,-2.74,66.81
2/14/2019,81.44,-0.59,-3.85,85.87
2/15/2019,68.06,-1.81,-3.54,73.42
2/16/2019,49.56,-7.12,-3.18,59.85
2/17/2019,58.95,-4.83,-3.42,67.21
2/18/2019,85.04,-3.68,-4.58,93.30
2/19/2019,100.85,-3.59,-4.74,109.17
2/20/2019,92.10,-1.82,-3.60,97.52
2/21/2019,81.31,-0.77,-2.51,84.59
2/22/2019,62.11,-0.73,-1.95,64.79
2/23/2019,45.43,0.00,-1.20,46.63
2/24/2019,44.54,-0.23,-1.33,46.11
2/25/2019,54.73,-0.74,-1.70,57.16
2/26/2019,50.14,-1.18,-2.25,53.57
2/27/2019,49.17,-1.17,-2.40,52.74
2/28/2019,41.21,-1.81,-2.20,45.21
3/1/2019,47.50,-2.03,-2.16,51.69
3/2/2019,56.17,-2.04,-2.15,60.35
3/3/2019,48.01,-4.83,-2.02,54.86
3/4/2019,66.35,-2.11,-2.58,71.04
3/5/2019,62.16,-0.32,-1.90,64.38
3/6/2019,45.79,-0.18,-1.31,47.29
3/7/2019,37.84,-1.30,-1.37,40.51
3/8/2019,32.84,-2.33,-1.15,36.32
3/9/2019,35.50,-0.08,-0.84,36.42
3/10/2019,40.90,-0.81,-0.87,42.58
3/11/2019,47.30,-3.01,-0.92,51.23
3/12/2019,36.71,-0.48,-1.06,38.25
3/13/2019,35.34,-0.35,-0.90,36.59
3/14/2019,38.91,-0.74,-0.81,40.46
3/15/2019,35.00,-0.45,-0.83,36.28
3/16/2019,29.60,-0.66,-0.39,30.65
3/17/2019,29.15,0.05,-0.29,29.40
3/18/2019,37.46,-0.05,-0.71,38.23
3/19/2019,37.00,-0.02,-0.59,37.61
3/20/2019,36.12,-0.08,-0.95,37.15
3/21/2019,28.19,-0.16,-0.89,29.24
3/22/2019,28.62,-0.16,-1.01,29.80
3/23/2019,20.79,0.08,-0.45,21.16
3/24/2019,25.36,0.01,-0.46,25.80
3/25/2019,31.38,-0.15,-0.71,32.25
3/26/2019,31.78,-0.19,-1.02,32.99
3/27/2019,29.45,-0.14,-0.93,30.52
3/28/2019,23.76,-0.12,-0.84,24.72
3/29/2019,19.98,-0.04,-0.69,20.71
3/30/2019,21.90,0.00,-0.59,22.48
3/31/2019,19.94,0.01,-0.51,20.44
4/1/2019,37.37,-0.22,-0.75,38.34
4/2/2019,29.05,-0.38,-0.87,30.30
4/3/2019,32.11,-3.41,-1.39,36.91
4/4/2019,34.25,-1.44,-1.06,36.75
4/5/2019,29.07,-1.20,-0.81,31.08
